cut_fraction,gate_type,candidate,categories,max_horizon_days,score,initial_cash,available_cash_end,locked_capital_end,open_positions_end,realized_profit,unrealized_profit_marked_at_cost,total_account_value,account_return,eventual_open_profit_audit_only,deployed,fees,entries,resolved_exits,hit_rate,gross_winnings,gross_losses,profit_factor,dollar_days_locked,annualized_return_on_locked_capital,max_drawdown,skipped,levels
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",1,-15.596254081851846,5000.0,4983.539999999987,0.9199999999999999,8,-15.539999999999996,0.0,4984.459999999987,-0.003108000000002553,-0.9199999999999999,64.97000000000003,4.135400199392434,207,199,0.12562814070351758,38.02,-53.56,0.7098581030619866,102.54081851851859,-55.315532701502995,0.005922214792564993,"{'untrained_level': 1796, 'horizon_gate': 997, 'entry_liquidity_limited': 210, 'minimum_order': 38, 'threshold_exit_insufficient_liquidity': 19}",
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",3,-2.0362064178587977,5000.0,4995.549999999982,2.5599999999999996,14,-1.8900000000000012,0.0,4998.109999999982,-0.00037800000000354217,-2.5599999999999996,96.08000000000004,6.103300127112864,282,268,0.13805970149253732,75.21000000000001,-77.1,0.9754863813229574,182.06417858796308,-3.7890484847171853,0.0068477498405332135,"{'untrained_level': 1796, 'horizon_gate': 902, 'entry_liquidity_limited': 286, 'minimum_order': 58, 'threshold_exit_insufficient_liquidity': 38}",
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",7,32.150093062442124,5000.0,5022.939999999978,9.739999999999997,31,32.68,0.0,5032.679999999978,0.006535999999995434,-9.739999999999997,150.87000000000015,9.70380039167402,417,386,0.16062176165803108,144.86,-112.18,1.2913175254055982,429.06937557870333,27.800166310895413,0.0059009229699422275,"{'untrained_level': 1796, 'horizon_gate': 742, 'entry_liquidity_limited': 416, 'minimum_order': 83, 'threshold_exit_insufficient_liquidity': 56}",
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",14,25.444572372569418,5000.0,5012.599999999961,13.58999999999999,62,26.189999999999973,0.0,5026.189999999961,0.005237999999992304,-10.599999999999998,178.11000000000007,11.788900358629931,527,465,0.16774193548387098,156.35,-130.16,1.2012138905961893,659.2762743055558,14.49976341112725,0.006475652062191018,"{'untrained_level': 1796, 'horizon_gate': 612, 'entry_liquidity_limited': 531, 'minimum_order': 103, 'threshold_exit_insufficient_liquidity': 71}",
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",30,5.931533812592548,5000.0,4986.719999999948,20.379999999999992,90,7.099999999999955,0.0,5007.0999999999485,0.0014199999999897628,-12.68999999999999,230.27000000000004,15.448400740463237,667,577,0.1611785095320624,178.23999999999998,-171.14,1.041486502278836,1494.661874074073,1.7338369600183923,0.005398984561852376,"{'untrained_level': 1796, 'horizon_gate': 445, 'entry_liquidity_limited': 668, 'threshold_exit_insufficient_liquidity': 89, 'minimum_order': 130}",
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",60,22.221847460717534,5000.0,4984.889999999946,39.59000000000001,135,24.479999999999944,0.0,5024.479999999946,0.004895999999989131,-27.149999999999988,272.84000000000026,18.59480077677211,770,635,0.16850393700787403,212.4,-187.92,1.1302681992337167,2786.5253928240763,3.2065740448696824,0.005457190645387845,"{'untrained_level': 1796, 'entry_liquidity_limited': 772, 'horizon_gate': 317, 'threshold_exit_insufficient_liquidity': 104, 'minimum_order': 155}",
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",90,7.5539339444559594,5000.0,4966.719999999946,43.42000000000002,142,10.139999999999942,0.0,5010.139999999946,0.0020279999999892606,-30.979999999999997,298.87000000000006,20.640100913051427,828,686,0.1661807580174927,218.57,-208.43,1.048649426666027,4150.660555439819,0.8916893951131103,0.006819025757013527,"{'untrained_level': 1796, 'entry_liquidity_limited': 817, 'horizon_gate': 254, 'threshold_exit_insufficient_liquidity': 115, 'minimum_order': 160}",
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",180,9.296794592777674,5000.0,4946.079999999941,67.18000000000004,205,13.259999999999899,0.0,5013.259999999941,0.0026519999999883304,-46.69000000000003,337.5199999999999,22.91820143858703,921,716,0.164804469273743,233.92000000000002,-220.66000000000003,1.0600924499229583,6042.054072222221,0.8010355323119254,0.00700844739898666,"{'untrained_level': 1796, 'entry_liquidity_limited': 906, 'horizon_gate': 144, 'threshold_exit_insufficient_liquidity': 119, 'minimum_order': 177}",
0.6,market,all,"crypto,economics,entertainment,other,politics,sports,weather",none,21.79139495770824,5000.0,4897.399999999936,132.3700000000001,320,29.76999999999991,0.0,5029.769999999936,0.005953999999987136,-103.59000000000019,412.5200000000001,27.765802298508415,1060,740,0.16756756756756758,258.67999999999995,-228.90999999999997,1.13005111179066,13601.050422916667,0.7989125591131956,0.007022937098998135,"{'untrained_level': 1796, 'entry_liquidity_limited': 1001, 'threshold_exit_insufficient_liquidity': 147, 'minimum_order': 182}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",1,-15.596254081851846,5000.0,4983.539999999987,0.9199999999999999,8,-15.539999999999996,0.0,4984.459999999987,-0.003108000000002553,-0.9199999999999999,64.97000000000003,4.135400199392434,207,199,0.12562814070351758,38.02,-53.56,0.7098581030619866,102.54081851851859,-55.315532701502995,0.005922214792564993,"{'untrained_level': 1796, 'horizon_gate': 975, 'category_gate': 22, 'entry_liquidity_limited': 210, 'minimum_order': 38, 'threshold_exit_insufficient_liquidity': 19}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",3,-2.0362064178587977,5000.0,4995.549999999982,2.5599999999999996,14,-1.8900000000000012,0.0,4998.109999999982,-0.00037800000000354217,-2.5599999999999996,96.08000000000004,6.103300127112864,282,268,0.13805970149253732,75.21000000000001,-77.1,0.9754863813229574,182.06417858796308,-3.7890484847171853,0.0068477498405332135,"{'untrained_level': 1796, 'horizon_gate': 880, 'category_gate': 22, 'entry_liquidity_limited': 286, 'minimum_order': 58, 'threshold_exit_insufficient_liquidity': 38}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",7,31.463080175451392,5000.0,5022.249999999977,9.739999999999997,31,31.990000000000002,0.0,5031.989999999977,0.006397999999995463,-9.739999999999997,146.28000000000011,9.489000366806962,410,379,0.15303430079155672,142.12000000000003,-110.13000000000001,1.290474893307909,399.1982454861107,29.249502301247603,0.005635795601631341,"{'untrained_level': 1796, 'horizon_gate': 730, 'category_gate': 22, 'entry_liquidity_limited': 409, 'minimum_order': 80, 'threshold_exit_insufficient_liquidity': 55}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",14,25.90869384606479,5000.0,5013.059999999961,13.58999999999999,62,26.649999999999974,0.0,5026.649999999961,0.005329999999992285,-10.599999999999998,172.3000000000001,11.49070034101974,518,456,0.16228070175438597,153.60999999999999,-126.96000000000001,1.2099086326402015,618.0615393518517,15.73831953724342,0.00633365555114486,"{'untrained_level': 1796, 'horizon_gate': 602, 'category_gate': 22, 'entry_liquidity_limited': 523, 'minimum_order': 100, 'threshold_exit_insufficient_liquidity': 70}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",30,7.608429107013858,5000.0,4988.3899999999485,20.379999999999992,90,8.76999999999997,0.0,5008.769999999949,0.0017539999999898193,-12.68999999999999,223.18,15.057400738849436,656,566,0.15724381625441697,175.50000000000003,-166.73,1.052600011995442,1425.7089298611104,2.2452338853708578,0.005341890949967438,"{'untrained_level': 1796, 'horizon_gate': 437, 'entry_liquidity_limited': 659, 'threshold_exit_insufficient_liquidity': 87, 'category_gate': 22, 'minimum_order': 127}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",60,24.461851649594877,5000.0,4987.119999999946,39.59000000000001,135,26.709999999999972,0.0,5026.709999999946,0.0053419999999893,-27.149999999999988,263.72000000000025,18.06810072870543,756,621,0.16264090177133655,209.22,-182.51,1.1463481453071065,2686.4835040509274,3.6289632842708035,0.0054705244580962676,"{'untrained_level': 1796, 'entry_liquidity_limited': 762, 'horizon_gate': 312, 'threshold_exit_insufficient_liquidity': 102, 'category_gate': 22, 'minimum_order': 152}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",90,9.79393813333328,5000.0,4968.949999999946,43.42000000000002,142,12.369999999999948,0.0,5012.369999999946,0.002473999999989207,-30.979999999999997,289.75000000000017,20.113400864984747,814,672,0.16071428571428573,215.39000000000001,-203.01999999999998,1.0609299576396416,4050.618666666672,1.1146568886267187,0.006776267968430722,"{'untrained_level': 1796, 'entry_liquidity_limited': 807, 'horizon_gate': 249, 'threshold_exit_insufficient_liquidity': 113, 'category_gate': 22, 'minimum_order': 157}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",180,10.44848808836796,5000.0,4947.219999999941,67.18000000000004,205,14.399999999999906,0.0,5014.399999999941,0.0028799999999882253,-46.69000000000003,327.39999999999986,22.352901365605614,906,701,0.15834522111269614,229.65,-215.25,1.0668989547038328,5925.119116319444,0.8870707739062096,0.006965795446661929,"{'untrained_level': 1796, 'entry_liquidity_limited': 896, 'horizon_gate': 140, 'threshold_exit_insufficient_liquidity': 117, 'category_gate': 22, 'minimum_order': 174}",
0.6,market,no_crypto,"economics,entertainment,other,politics,sports,weather",none,23.10171015366892,5000.0,4901.099999999937,129.81000000000006,317,30.90999999999994,0.0,5030.909999999937,0.006181999999987475,-103.12000000000019,399.8400000000003,27.077802207749922,1042,725,0.16137931034482758,254.41,-223.49999999999997,1.1382997762863536,13177.898463310186,0.856141821961344,0.006980259295111676,"{'untrained_level': 1796, 'entry_liquidity_limited': 989, 'threshold_exit_insufficient_liquidity': 144, 'category_gate': 22, 'minimum_order': 178}",
0.6,market,sports_other,"other,sports",1,-22.420892725879654,5000.0,4976.709999999989,0.9199999999999999,8,-22.370000000000026,0.0,4977.629999999989,-0.0044740000000021984,-0.9199999999999999,49.29000000000002,3.1249000243358296,167,159,0.11949685534591195,19.27,-41.64,0.462776176753122,48.9272587962963,-166.88141132112818,0.005310000000001856,"{'untrained_level': 1796, 'horizon_gate': 754, 'category_gate': 289, 'entry_liquidity_limited': 173, 'minimum_order': 32, 'threshold_exit_insufficient_liquidity': 11}",
0.6,market,sports_other,"other,sports",3,-27.088147667719927,5000.0,4971.439999999984,1.5600000000000005,13,-27.00000000000002,0.0,4972.9999999999845,-0.005400000000003069,-1.5600000000000005,72.39000000000001,4.587999937883762,229,216,0.125,33.23,-60.230000000000004,0.5517184127511207,101.4766771990741,-97.11591147852373,0.005452000000002772,"{'untrained_level': 1796, 'horizon_gate': 673, 'category_gate': 289, 'entry_liquidity_limited': 242, 'minimum_order': 51, 'threshold_exit_insufficient_liquidity': 25}",
0.6,market,sports_other,"other,sports",7,14.045166325543956,5000.0,5005.7699999999795,8.739999999999998,30,14.509999999999975,0.0,5014.509999999979,0.0029019999999959634,-8.739999999999998,114.50000000000013,7.4513001820459985,341,311,0.15112540192926044,99.82,-85.31,1.1700855702731214,278.33674456018537,19.027850628808345,0.003901183325683811,"{'untrained_level': 1796, 'horizon_gate': 540, 'category_gate': 289, 'entry_liquidity_limited': 354, 'minimum_order': 72, 'threshold_exit_insufficient_liquidity': 40}",
0.6,market,sports_other,"other,sports",14,10.332827922615708,5000.0,4998.419999999965,12.58999999999999,61,11.009999999999968,0.0,5011.009999999965,0.002201999999992932,-9.599999999999998,137.14000000000013,9.221600162046391,442,381,0.16010498687664043,110.88,-99.86999999999999,1.1102433163112047,476.7207738425926,8.429777388570226,0.004183349550958001,"{'untrained_level': 1796, 'horizon_gate': 420, 'category_gate': 289, 'entry_liquidity_limited': 462, 'minimum_order': 91, 'threshold_exit_insufficient_liquidity': 55}",
0.6,market,sports_other,"other,sports",30,-4.615213124097214,5000.0,4978.039999999951,18.37999999999999,88,-3.579999999999993,0.0,4996.419999999951,-0.0007160000000098199,-10.689999999999994,181.93,12.404200571557084,567,479,0.1544885177453027,132.09,-135.67,0.9736124419547433,1162.1312409722216,-1.1243996839004446,0.004724488163787798,"{'untrained_level': 1796, 'horizon_gate': 275, 'entry_liquidity_limited': 582, 'threshold_exit_insufficient_liquidity': 68, 'category_gate': 289, 'minimum_order': 111}",
0.6,market,sports_other,"other,sports",60,7.7221895382291725,5000.0,4973.42999999995,36.33000000000001,128,9.760000000000007,0.0,5009.75999999995,0.0019519999999899618,-23.88999999999999,217.0300000000001,15.012100597589406,646,518,0.16023166023166024,157.64000000000001,-147.88,1.065999459020828,2213.104617708335,1.609684409627621,0.005344000000001506,"{'untrained_level': 1796, 'entry_liquidity_limited': 663, 'horizon_gate': 174, 'threshold_exit_insufficient_liquidity': 82, 'category_gate': 289, 'minimum_order': 133}",
0.6,market,sports_other,"other,sports",90,-3.9579257377083015,5000.0,4959.6499999999505,38.66000000000001,133,-1.689999999999967,0.0,4998.30999999995,-0.00033800000000994146,-26.219999999999995,238.52000000000007,16.788700733566973,698,565,0.15752212389380532,163.70000000000002,-165.39,0.9897817280367618,3349.2573770833374,-0.1841751560273235,0.007090000000001419,"{'untrained_level': 1796, 'entry_liquidity_limited': 705, 'horizon_gate': 118, 'threshold_exit_insufficient_liquidity': 91, 'category_gate': 289, 'minimum_order': 137}",
0.6,market,sports_other,"other,sports",180,-1.671833237905067,5000.0,4950.909999999946,50.40000000000003,160,1.3100000000000271,0.0,5001.309999999946,0.0002619999999891043,-35.47000000000002,263.0900000000002,18.279901095817152,752,592,0.15371621621621623,177.93,-176.62,1.007417053561318,4618.332379050928,0.10353304196314045,0.006522720643762224,"{'untrained_level': 1796, 'entry_liquidity_limited': 751, 'horizon_gate': 58, 'threshold_exit_insufficient_liquidity': 95, 'category_gate': 289, 'minimum_order': 143}",
0.6,market,sports_other,"other,sports",none,14.950652181759216,5000.0,4954.259999999945,64.56,193,18.819999999999958,0.0,5018.819999999945,0.0037639999999889984,-49.46000000000002,286.06000000000006,19.995601811341103,808,615,0.15772357723577235,202.69000000000003,-183.87,1.1023549246750424,6413.478182407407,1.0710724827665161,0.006537006051229237,"{'untrained_level': 1796, 'entry_liquidity_limited': 797, 'threshold_exit_insufficient_liquidity': 108, 'category_gate': 289, 'minimum_order': 145}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",1,-15.596254081851846,5000.0,4983.539999999987,0.9199999999999999,8,-15.539999999999996,0.0,4984.459999999987,-0.003108000000002553,-0.9199999999999999,64.97000000000003,4.135400199392434,207,199,0.12562814070351758,38.02,-53.56,0.7098581030619866,102.54081851851859,-55.315532701502995,0.005922214792564993,"{'untrained_level': 1796, 'horizon_gate': 996, 'entry_liquidity_limited': 210, 'minimum_order': 38, 'threshold_exit_insufficient_liquidity': 19, 'category_gate': 1}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",3,-2.0362064178587977,5000.0,4995.549999999982,2.5599999999999996,14,-1.8900000000000012,0.0,4998.109999999982,-0.00037800000000354217,-2.5599999999999996,96.08000000000004,6.103300127112864,282,268,0.13805970149253732,75.21000000000001,-77.1,0.9754863813229574,182.06417858796308,-3.7890484847171853,0.0068477498405332135,"{'untrained_level': 1796, 'horizon_gate': 901, 'entry_liquidity_limited': 286, 'minimum_order': 58, 'threshold_exit_insufficient_liquidity': 38, 'category_gate': 1}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",7,32.150093062442124,5000.0,5022.939999999978,9.739999999999997,31,32.68,0.0,5032.679999999978,0.006535999999995434,-9.739999999999997,150.87000000000015,9.70380039167402,417,386,0.16062176165803108,144.86,-112.18,1.2913175254055982,429.06937557870333,27.800166310895413,0.0059009229699422275,"{'untrained_level': 1796, 'horizon_gate': 741, 'entry_liquidity_limited': 416, 'minimum_order': 83, 'threshold_exit_insufficient_liquidity': 56, 'category_gate': 1}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",14,25.444572372569418,5000.0,5012.599999999961,13.58999999999999,62,26.189999999999973,0.0,5026.189999999961,0.005237999999992304,-10.599999999999998,178.11000000000007,11.788900358629931,527,465,0.16774193548387098,156.35,-130.16,1.2012138905961893,659.2762743055558,14.49976341112725,0.006475652062191018,"{'untrained_level': 1796, 'horizon_gate': 611, 'entry_liquidity_limited': 531, 'minimum_order': 103, 'threshold_exit_insufficient_liquidity': 71, 'category_gate': 1}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",30,5.931533812592548,5000.0,4986.719999999948,20.379999999999992,90,7.099999999999955,0.0,5007.0999999999485,0.0014199999999897628,-12.68999999999999,230.27000000000004,15.448400740463237,667,577,0.1611785095320624,178.23999999999998,-171.14,1.041486502278836,1494.661874074073,1.7338369600183923,0.005398984561852376,"{'untrained_level': 1796, 'horizon_gate': 444, 'entry_liquidity_limited': 668, 'threshold_exit_insufficient_liquidity': 89, 'minimum_order': 130, 'category_gate': 1}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",60,22.221847460717534,5000.0,4984.889999999946,39.59000000000001,135,24.479999999999944,0.0,5024.479999999946,0.004895999999989131,-27.149999999999988,272.84000000000026,18.59480077677211,770,635,0.16850393700787403,212.4,-187.92,1.1302681992337167,2786.5253928240763,3.2065740448696824,0.005457190645387845,"{'untrained_level': 1796, 'entry_liquidity_limited': 772, 'horizon_gate': 316, 'threshold_exit_insufficient_liquidity': 104, 'minimum_order': 155, 'category_gate': 1}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",90,7.5539339444559594,5000.0,4966.719999999946,43.42000000000002,142,10.139999999999942,0.0,5010.139999999946,0.0020279999999892606,-30.979999999999997,298.87000000000006,20.640100913051427,828,686,0.1661807580174927,218.57,-208.43,1.048649426666027,4150.660555439819,0.8916893951131103,0.006819025757013527,"{'untrained_level': 1796, 'entry_liquidity_limited': 817, 'horizon_gate': 253, 'threshold_exit_insufficient_liquidity': 115, 'minimum_order': 160, 'category_gate': 1}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",180,9.296794592777674,5000.0,4946.079999999941,67.18000000000004,205,13.259999999999899,0.0,5013.259999999941,0.0026519999999883304,-46.69000000000003,337.5199999999999,22.91820143858703,921,716,0.164804469273743,233.92000000000002,-220.66000000000003,1.0600924499229583,6042.054072222221,0.8010355323119254,0.00700844739898666,"{'untrained_level': 1796, 'entry_liquidity_limited': 906, 'horizon_gate': 143, 'threshold_exit_insufficient_liquidity': 119, 'minimum_order': 177, 'category_gate': 1}",
0.6,market,positive_lcb,"crypto,economics,entertainment,other,politics,sports",none,21.850215688032314,5000.0,4898.399999999936,131.3700000000001,319,29.76999999999991,0.0,5029.769999999936,0.005953999999987136,-102.59000000000017,411.52000000000015,27.725202312455902,1059,740,0.16756756756756758,258.67999999999995,-228.90999999999997,1.13005111179066,13512.843119675927,0.8041275920814926,0.007022937098998135,"{'untrained_level': 1796, 'entry_liquidity_limited': 1001, 'threshold_exit_insufficient_liquidity': 146, 'minimum_order': 182, 'category_gate': 1}",
0.6,market,only_sports,sports,1,-14.812659145682872,5000.0,4985.189999999997,0,0,-14.810000000000002,0.0,4985.189999999997,-0.0029620000000005753,0.0,23.42000000000001,1.4678999888412652,48,48,0.125,5.959999999999999,-20.77,0.2869523350987,26.59145682870371,-203.28521430104428,0.0032689931501102033,"{'untrained_level': 1796, 'horizon_gate': 332, 'category_gate': 862, 'entry_liquidity_limited': 33, 'threshold_exit_insufficient_liquidity': 2}",
0.6,market,only_sports,sports,3,-21.806741085717594,5000.0,4978.169999999994,0.03,1,-21.8,0.0,4978.199999999993,-0.004360000000001363,-0.03,35.14,2.196499945377559,76,75,0.13333333333333333,8.559999999999999,-30.36,0.2819499341238471,52.41085717592592,-151.81968830028828,0.0046566123295267055,"{'untrained_level': 1796, 'horizon_gate': 297, 'category_gate': 862, 'entry_liquidity_limited': 62, 'threshold_exit_insufficient_liquidity': 5, 'minimum_order': 7}",
0.6,market,only_sports,sports,7,5.053292378472218,5000.0,5004.97999999999,0.09,3,5.069999999999996,0.0,5005.06999999999,0.00101399999999785,-0.09,50.980000000000004,3.4632000911317773,115,112,0.15178571428571427,47.71,-42.64,1.1189024390243902,122.07621527777775,15.15897257945926,0.003441699366464526,"{'untrained_level': 1796, 'horizon_gate': 252, 'category_gate': 862, 'entry_liquidity_limited': 99, 'threshold_exit_insufficient_liquidity': 8, 'minimum_order': 13}",
0.6,market,only_sports,sports,14,0.2322689998148267,5000.0,4999.709999999981,0.5700000000000001,10,0.2800000000000119,0.0,5000.279999999981,5.59999999960592e-05,-0.06999999999999999,57.42000000000003,3.9090001401536196,159,149,0.12751677852348994,48.74,-48.46,1.0057779612051176,192.31000185185187,0.5314336176791015,0.0036469206550503153,"{'untrained_level': 1796, 'horizon_gate': 199, 'category_gate': 862, 'entry_liquidity_limited': 149, 'threshold_exit_insufficient_liquidity': 11, 'minimum_order': 22}",
0.6,market,only_sports,sports,30,-20.548683411863415,5000.0,4975.889999999973,3.8099999999999987,26,-20.29999999999999,0.0,4979.699999999973,-0.004060000000005282,1.390000000000001,87.34000000000002,6.122800453918429,244,218,0.11467889908256881,53.580000000000005,-73.88,0.7252301028695183,581.8341186342592,-12.734729302902236,0.005511952549282671,"{'untrained_level': 1796, 'horizon_gate': 103, 'category_gate': 862, 'entry_liquidity_limited': 230, 'threshold_exit_insufficient_liquidity': 19, 'minimum_order': 33}",
0.6,market,only_sports,sports,60,-27.092168068101845,5000.0,4968.279999999973,4.979999999999995,29,-26.739999999999995,0.0,4973.259999999973,-0.0053480000000054595,0.2999999999999997,98.37000000000002,6.851700608566404,269,240,0.12083333333333333,55.660000000000004,-82.4,0.6754854368932038,1031.6806810185174,-9.460388451167303,0.006208623332199353,"{'untrained_level': 1796, 'entry_liquidity_limited': 254, 'category_gate': 862, 'horizon_gate': 73, 'threshold_exit_insufficient_liquidity': 21, 'minimum_order': 38}",
0.6,market,only_sports,sports,90,-36.517750872627296,5000.0,4958.919999999972,4.979999999999995,29,-36.09999999999998,0.0,4963.899999999971,-0.007220000000005666,0.2999999999999997,111.31999999999998,7.89830079048499,297,268,0.11940298507462686,58.82,-94.92,0.6196797302991993,1687.508726273148,-7.808255918830242,0.007575288046884379,"{'untrained_level': 1796, 'entry_liquidity_limited': 274, 'category_gate': 862, 'horizon_gate': 44, 'threshold_exit_insufficient_liquidity': 25, 'minimum_order': 39}",
0.6,market,only_sports,sports,180,-41.582464345173605,5000.0,4950.909999999972,8.139999999999995,35,-40.949999999999996,0.0,4959.049999999972,-0.008190000000005582,-2.8600000000000003,119.33000000000003,8.406900845628968,312,277,0.11552346570397112,58.82,-99.77000000000001,0.5895559787511275,2254.6434517361135,-6.629318701584833,0.00843789052737376,"{'untrained_level': 1796, 'entry_liquidity_limited': 286, 'category_gate': 862, 'horizon_gate': 27, 'threshold_exit_insufficient_liquidity': 27, 'minimum_order': 41}",
0.6,market,only_sports,sports,none,-19.486710418414344,5000.0,4965.429999999972,16.189999999999998,53,-18.379999999999992,0.0,4981.619999999972,-0.0036760000000056747,-10.909999999999998,130.39000000000004,9.358301486270118,338,285,0.12280701754385964,83.04999999999998,-101.43,0.8187912846297937,2972.104184143523,-2.2572223530358024,0.0065649092439214385,"{'untrained_level': 1796, 'entry_liquidity_limited': 307, 'category_gate': 862, 'threshold_exit_insufficient_liquidity': 30, 'minimum_order': 42}",
0.6,market,only_crypto,crypto,1,0.0,5000.0,5000.0,0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,"{'untrained_level': 1796, 'category_gate': 1220, 'horizon_gate': 22}",
0.6,market,only_crypto,crypto,3,0.0,5000.0,5000.0,0,0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,"{'untrained_level': 1796, 'category_gate': 1220, 'horizon_gate': 22}",
0.6,market,only_crypto,crypto,7,0.6870128869907405,5000.0,5000.6900000000005,0,0,0.6899999999999997,0.0,5000.6900000000005,0.00013800000000019352,0.0,4.59,0.21480002486705796,7,7,0.5714285714285714,2.7399999999999998,-2.05,1.3365853658536586,29.871130092592594,8.43121767470235,0.00040386914639665473,"{'untrained_level': 1796, 'category_gate': 1220, 'horizon_gate': 12, 'threshold_exit_insufficient_liquidity': 1, 'entry_liquidity_limited': 7, 'minimum_order': 3}",
0.6,market,only_crypto,crypto,14,-0.4641214734953706,5000.0,4999.54,0,0,-0.4600000000000002,0.0,4999.54,-9.199999999998099e-05,0.0,5.8100000000000005,0.2982000176101924,9,9,0.4444444444444444,2.7399999999999998,-3.2,0.8562499999999998,41.214734953703704,-4.073785751348426,0.0006337946505334235,"{'untrained_level': 1796, 'category_gate': 1220, 'horizon_gate': 10, 'threshold_exit_insufficient_liquidity': 1, 'entry_liquidity_limited': 8, 'minimum_order': 3}",
0.6,market,only_crypto,crypto,30,-1.6768952944212963,5000.0,4998.33,0,0,-1.67,0.0,4998.33,-0.0003340000000000565,0.0,7.09,0.39100000161379583,11,11,0.36363636363636365,2.7399999999999998,-4.41,0.6213151927437641,68.95294421296296,-8.840086626575204,0.0006899047931386923,"{'untrained_level': 1796, 'category_gate': 1220, 'horizon_gate': 8, 'threshold_exit_insufficient_liquidity': 2, 'entry_liquidity_limited': 9, 'minimum_order': 3}",
0.6,market,only_crypto,crypto,60,-2.240004188877315,5000.0,4997.7699999999995,0,0,-2.23,0.0,4997.7699999999995,-0.00044600000000005746,0.0,9.120000000000001,0.5267000480666757,14,14,0.42857142857142855,3.1799999999999997,-5.41,0.587800369685767,100.04188877314816,-8.136091890924686,0.000829862242867793,"{'untrained_level': 1796, 'category_gate': 1220, 'horizon_gate': 5, 'threshold_exit_insufficient_liquidity': 2, 'entry_liquidity_limited': 10, 'minimum_order': 3}",
0.6,market,only_crypto,crypto,90,-2.240004188877315,5000.0,4997.7699999999995,0,0,-2.23,0.0,4997.7699999999995,-0.00044600000000005746,0.0,9.120000000000001,0.5267000480666757,14,14,0.42857142857142855,3.1799999999999997,-5.41,0.587800369685767,100.04188877314816,-8.136091890924686,0.000829862242867793,"{'untrained_level': 1796, 'category_gate': 1220, 'horizon_gate': 5, 'threshold_exit_insufficient_liquidity': 2, 'entry_liquidity_limited': 10, 'minimum_order': 3}",
0.6,market,only_crypto,crypto,180,-1.151693495590278,5000.0,4998.86,0,0,-1.1400000000000001,0.0,4998.86,-0.000228000000000117,0.0,10.120000000000001,0.5653000729814173,15,15,0.4666666666666667,4.27,-5.41,0.7892791127541589,116.93495590277779,-3.558388480053428,0.000829862242867793,"{'untrained_level': 1796, 'category_gate': 1220, 'horizon_gate': 4, 'threshold_exit_insufficient_liquidity': 2, 'entry_liquidity_limited': 10, 'minimum_order': 3}",
0.6,market,only_crypto,crypto,none,-1.3103151959606483,5000.0,4996.299999999999,2.56,3,-1.1400000000000001,0.0,4998.86,-0.000228000000000117,-0.4700000000000002,12.68,0.6880000907585025,18,15,0.4666666666666667,4.27,-5.41,0.7892791127541589,423.1519596064815,-0.9833346875835348,0.000829862242867793,"{'untrained_level': 1796, 'category_gate': 1220, 'entry_liquidity_limited': 12, 'threshold_exit_insufficient_liquidity': 3, 'minimum_order': 4}",
0.6,market,only_politics,politics,1,5.734726956527787,5000.0,5005.739999999998,0,0,5.740000000000009,0.0,5005.739999999998,0.0011479999999994828,0.0,14.68,0.9719001501418623,39,39,0.1282051282051282,17.660000000000004,-11.92,1.4815436241610742,52.73043472222221,39.73227247294179,0.0017867469639262464,"{'untrained_level': 1796, 'category_gate': 994, 'horizon_gate': 203, 'entry_liquidity_limited': 37, 'minimum_order': 6, 'threshold_exit_insufficient_liquidity': 8}",
